miliseconds,steering,throttle
1697213160.718175,-0.55,0.3
1697213160.7247584,-0.55,0.3
1697213160.731364,-0.55,0.3
1697213160.7393684,-0.55,0.3
1697213160.7464082,-0.55,0.3
1697213160.7543712,-0.55,0.3
1697213160.7603133,-0.55,0.3
1697213160.7678416,-0.55,0.3
1697213160.775534,-0.55,0.3
1697213160.7838519,-0.55,0.3
1697213160.7902608,-0.55,0.3
1697213160.7970338,-0.55,0.3
1697213160.805038,-0.55,0.3
1697213160.8120172,-0.55,0.3
1697213160.8199725,-0.55,0.3
1697213160.8260107,-0.55,0.3
1697213160.8335443,-0.55,0.3
1697213160.841591,-0.55,0.3
1697213160.8499796,-0.55,0.3
1697213160.8565364,-0.55,0.3
1697213160.8626363,-0.55,0.3
1697213160.8706512,-0.55,0.3
1697213160.877043,-0.55,0.3
1697213160.8851132,-0.55,0.3
1697213160.8916383,-0.55,0.3
1697213160.8987758,-0.55,0.3
1697213160.906756,-0.55,0.3
1697213160.9147692,-0.55,0.3
1697213160.9220188,-0.55,0.3
1697213160.9280896,-0.55,0.3
1697213160.9360547,-0.55,0.3
1697213160.9426384,-0.55,0.3
1697213160.950787,-0.55,0.3
1697213160.956776,-0.55,0.3
1697213160.963479,-0.55,0.3
1697213160.971999,-0.55,0.3
1697213160.9798703,-0.55,0.3
1697213160.9877803,-0.55,0.3
1697213160.9938073,-0.55,0.3
1697213161.0009065,-0.55,0.3
1697213161.0088727,-0.55,0.3
1697213161.0174282,-0.55,0.3
1697213161.023765,-0.55,0.3
1697213161.0297043,-0.55,0.3
1697213161.037513,-0.55,0.3
1697213161.0443432,-0.55,0.3
1697213161.052189,-0.55,0.3
1697213161.0585432,-0.55,0.3
1697213161.065498,-0.55,0.3
1697213161.0735457,-0.55,0.3
1697213161.080227,-0.55,0.3
1697213161.088171,-0.55,0.3
1697213161.0941603,-0.55,0.3
1697213161.101966,-0.55,0.3
1697213161.1100872,-0.55,0.3
1697213161.1194012,-0.55,0.3
1697213161.1250782,-0.55,0.3
1697213161.1321325,-0.55,0.3
1697213161.1407347,-0.55,0.3
1697213161.1496851,-0.55,0.3
1697213161.1564057,-0.55,0.3
1697213161.1627624,-0.55,0.3
1697213161.1709902,-0.55,0.3
1697213161.1790247,-0.55,0.3
1697213161.1876996,-0.55,0.3
1697213161.1937401,-0.55,0.3
1697213161.2004516,-0.55,0.3
1697213161.2088218,-0.55,0.3
1697213161.2177198,-0.55,0.3
1697213161.2246044,-0.55,0.3
1697213161.2320979,-0.55,0.3
1697213161.240423,-0.55,0.3
1697213161.2488153,-0.55,0.3
1697213161.2561822,-0.55,0.3
1697213161.2622104,-0.55,0.3
1697213161.270046,-0.55,0.3
1697213161.278746,-0.55,0.3
1697213161.285942,-0.55,0.3
1697213161.2920141,-0.55,0.3
1697213161.2986448,-0.55,0.3
1697213161.3067806,-0.55,0.3
1697213161.3146093,-0.55,0.3
1697213161.3218188,-0.55,0.3
1697213161.3282032,-0.55,0.3
1697213161.3363178,-0.55,0.3
1697213161.3438976,-0.55,0.3
1697213161.3518631,-0.55,0.3
1697213161.358081,-0.55,0.3
1697213161.3645415,-0.55,0.3
1697213161.3732266,-0.55,0.3
1697213161.3820055,-0.55,0.3
1697213161.3892062,-0.55,0.3
1697213161.3956237,-0.55,0.3
1697213161.4040635,-0.55,0.3
1697213161.4226596,-0.55,0.3
1697213161.429716,-0.55,0.3
1697213161.4395149,-0.55,0.3
1697213161.4577239,-0.55,0.3
1697213161.464813,-0.55,0.3
1697213161.4751284,-0.55,0.3
1697213161.4900012,-0.55,0.3
1697213161.4999669,-0.55,0.3
1697213161.5072215,-0.55,0.3
1697213161.5174015,-0.55,0.3
1697213161.5247319,-0.55,0.3
1697213161.532065,-0.55,0.3
1697213161.5399628,-0.55,0.3
1697213161.546982,-0.55,0.3
1697213161.5536675,-0.55,0.3
1697213161.5596297,-0.55,0.3
1697213161.5659642,-0.55,0.3
1697213161.5728116,-0.55,0.3
1697213161.5791826,-0.55,0.3
1697213161.5856314,-0.55,0.3
1697213161.5913558,-0.55,0.3
1697213161.5976264,-0.55,0.3
1697213161.6046355,-0.55,0.3
1697213161.6127818,-0.55,0.3
1697213161.61922,-0.55,0.3
1697213161.6248586,-0.55,0.3
1697213161.6312509,-0.55,0.3
1697213161.6393244,-0.55,0.3
1697213161.6469336,-0.55,0.3
1697213161.6547637,-0.55,0.3
1697213161.6606054,-0.55,0.3
1697213161.6675396,-0.55,0.3
1697213161.6753502,-0.55,0.3
1697213161.683434,-0.55,0.3
1697213161.6898127,-0.55,0.3
1697213161.696116,-0.55,0.3
1697213161.7031114,-0.55,0.3
1697213161.7105486,-0.55,0.3
1697213161.7188225,-0.55,0.3
1697213161.7247436,-0.55,0.3
1697213161.7469954,-0.55,0.3
1697213161.7565777,-0.55,0.3
1697213161.7714953,-0.55,0.3
1697213161.7792454,-0.55,0.3
1697213161.7886887,-0.55,0.3
1697213161.796548,-0.55,0.3
1697213161.8078392,-0.55,0.3
1697213161.8151448,-0.55,0.3
1697213161.82183,-0.55,0.3
1697213161.8301346,-0.55,0.3
1697213161.8477192,-0.55,0.3
1697213161.873953,-0.55,0.3
1697213161.8932831,-0.55,0.3
1697213161.9145062,-0.55,0.3
1697213161.9277554,-0.55,0.3
1697213161.9347947,-0.55,0.3
1697213161.9408138,-0.55,0.3
1697213161.9480126,-0.55,0.3
1697213161.961942,-0.55,0.3
1697213161.969585,-0.55,0.3
1697213161.975663,-0.55,0.3
1697213161.981688,-0.55,0.3
1697213161.9887807,-0.55,0.3
1697213161.9998426,-0.55,0.3
1697213162.0067248,-0.55,0.3
1697213162.0127275,-0.55,0.3
1697213162.0190737,-0.55,0.3
1697213162.0246782,-0.55,0.3
1697213162.032354,-0.55,0.3
1697213162.0391948,-0.55,0.3
1697213162.051568,-0.55,0.3
1697213162.0572526,-0.55,0.3
1697213162.0633447,-0.55,0.3
1697213162.0720525,-0.55,0.3
1697213162.0798745,-0.55,0.3
1697213162.0857506,-0.55,0.3
1697213162.1015062,-0.55,0.3
1697213162.1078503,-0.55,0.3
1697213162.1139467,-0.55,0.3
1697213162.1219413,-0.55,0.3
1697213162.131096,-0.55,0.3
1697213162.1379178,-0.55,0.3
1697213162.1439488,-0.55,0.3
1697213162.1500895,-0.55,0.3
1697213162.1571455,-0.55,0.3
1697213162.1633224,-0.55,0.3
1697213162.1723182,-0.55,0.3
1697213162.1782672,-0.55,0.3
1697213162.1940525,-0.55,0.3
1697213162.2007937,-0.55,0.3
1697213162.2074547,-0.55,0.3
1697213162.214903,-0.55,0.3
1697213162.2264173,-0.55,0.3
1697213162.2332892,-0.55,0.3
1697213162.2403874,-0.55,0.3
1697213162.246582,-0.55,0.3
1697213162.2527406,-0.55,0.3
1697213162.2585328,-0.55,0.3
1697213162.264906,-0.55,0.3
1697213162.2725592,-0.55,0.3
1697213162.2803962,-0.55,0.3
1697213162.2865431,-0.55,0.3
1697213162.2924147,-0.55,0.3
1697213162.2991831,-0.55,0.3
1697213162.3075957,-0.55,0.3
1697213162.315555,-0.55,0.3
1697213162.3214653,-0.55,0.3
1697213162.3279238,-0.55,0.3
1697213162.3358295,-0.55,0.3
1697213162.342548,-0.55,0.3
1697213162.35132,-0.55,0.3
1697213162.3574758,-0.55,0.3
1697213162.3641415,-0.55,0.3
1697213162.3723154,-0.55,0.3
1697213162.3802273,-0.55,0.3
1697213162.38723,-0.55,0.3
1697213162.3940444,0.2,0.3
1697213162.4020286,0.2,0.3
1697213162.4094012,0.2,0.3
1697213162.417216,0.2,0.3
1697213162.4231951,0.2,0.3
1697213162.430327,0.2,0.3
1697213162.4383812,0.2,0.3
1697213162.4460886,0.2,0.3
1697213162.453947,0.2,0.3
1697213162.4600239,0.2,0.3
1697213162.468176,0.2,0.3
1697213162.4754694,0.2,0.3
1697213162.4830256,0.2,0.3
1697213162.4888828,0.2,0.3
1697213162.4949427,0.2,0.3
1697213162.5034811,0.2,0.3
1697213162.5105746,0.2,0.3
1697213162.5179222,0.2,0.3
1697213162.5237782,0.2,0.3
1697213162.5306392,0.2,0.3
1697213162.538826,0.2,0.3
1697213162.5472524,0.2,0.3
1697213162.5543656,0.2,0.3
1697213162.5604956,0.2,0.3
1697213162.5682058,0.2,0.3
1697213162.5756292,0.2,0.3
1697213162.583625,0.2,0.3
1697213162.5894394,0.2,0.3
1697213162.5969799,0.2,0.3
1697213162.6047478,0.2,0.3
1697213162.6145651,0.2,0.3
1697213162.6205587,0.2,0.3
1697213162.626733,0.2,0.3
1697213162.6348023,0.2,0.3
1697213162.6428344,0.2,0.3
1697213162.6498785,0.2,0.3
1697213162.6557379,0.2,0.3
1697213162.6619914,0.2,0.3
1697213162.670875,0.2,0.3
1697213162.6786566,0.2,0.3
1697213162.6858196,0.2,0.3
1697213162.6918383,0.2,0.3
1697213162.6989305,0.2,0.3
1697213162.7066584,0.2,0.3
1697213162.7159777,0.2,0.3
1697213162.721588,0.2,0.3
1697213162.7278259,0.2,0.3
1697213162.7362285,0.2,0.3
1697213162.7435102,0.2,0.3
1697213162.7514389,0.2,0.3
1697213162.7572126,0.2,0.3
1697213162.764635,0.2,0.3
1697213162.7732625,0.2,0.3
1697213162.7810056,0.2,0.3
1697213162.7870617,0.2,0.3
1697213162.793267,0.2,0.3
1697213162.8011682,0.2,0.3
1697213162.8091989,0.2,0.3
1697213162.8164434,0.2,0.3
1697213162.8223395,0.2,0.3
1697213162.82901,0.2,0.3
1697213162.837509,0.2,0.3
1697213162.8443773,0.2,0.3
1697213162.8518574,0.2,0.3
1697213162.858068,0.2,0.3
1697213162.864722,0.2,0.3
1697213162.8735073,0.2,0.3
1697213162.8809984,0.2,0.3
1697213162.888118,0.2,0.3
1697213162.8939297,0.2,0.3
1697213162.901753,0.2,0.3
1697213162.9088674,0.2,0.3
1697213162.9179919,0.2,0.3
1697213162.9239802,0.2,0.3
1697213162.9415655,0.2,0.3
1697213162.9497123,0.2,0.3
1697213162.9563053,0.2,0.3
1697213162.9636734,0.2,0.3
1697213162.9734087,0.2,0.3
1697213162.9843228,0.2,0.3
1697213162.9917111,0.2,0.3
1697213162.999114,0.2,0.3
1697213163.0077577,0.2,0.3
1697213163.0147161,0.2,0.3
1697213163.0216403,0.2,0.3
1697213163.028702,0.2,0.3
1697213163.03606,0.2,0.3
1697213163.0438533,0.2,0.3
1697213163.0537498,0.2,0.3
1697213163.0610123,0.2,0.3
1697213163.06917,0.2,0.3
1697213163.0766604,0.2,0.3
1697213163.0848596,0.2,0.3
1697213163.0914006,0.2,0.3
1697213163.0980222,0.2,0.3
1697213163.107292,0.2,0.3
1697213163.1162238,0.2,0.3
1697213163.1222754,0.2,0.3
1697213163.1293855,0.2,0.3
1697213163.1375647,0.2,0.3
1697213163.1464698,0.2,0.3
1697213163.1530952,0.2,0.3
1697213163.1593878,0.2,0.3
1697213163.167076,0.2,0.3
1697213163.1754386,0.2,0.3
1697213163.1833746,0.2,0.3
1697213163.1895547,0.2,0.3
1697213163.195672,0.2,0.3
1697213163.2035632,0.2,0.3
1697213163.2119708,0.2,0.3
1697213163.2207427,0.2,0.3
1697213163.2270098,0.2,0.3
1697213163.2348475,0.2,0.3
1697213163.2423472,0.2,0.3
1697213163.2529724,0.2,0.3
1697213163.259712,0.2,0.3
1697213163.274882,0.2,0.3
1697213163.2834527,0.2,0.3
1697213163.299052,0.2,0.3
1697213163.3196115,0.2,0.3
1697213163.3314943,0.2,0.3
1697213163.358376,0.2,0.3
1697213163.3770568,0.2,0.3
1697213163.3929787,0.2,0.3
1697213163.4100635,0.2,0.3
1697213163.416571,0.2,0.3
1697213163.422575,0.2,0.3
1697213163.4295886,0.2,0.3
1697213163.4368048,0.2,0.3
1697213163.4444988,0.2,0.3
1697213163.4524457,0.2,0.3
1697213163.45862,0.2,0.3
1697213163.4660933,0.2,0.3
1697213163.4731693,0.2,0.3
1697213163.479998,0.2,0.3
1697213163.4883566,0.2,0.3
1697213163.494363,0.2,0.3
1697213163.5013676,0.2,0.3
1697213163.507922,0.2,0.3
1697213163.515089,0.2,0.3
1697213163.5222983,0.2,0.3
1697213163.5289178,0.2,0.3
1697213163.5376017,0.2,0.3
1697213163.5442717,0.2,0.3
1697213163.5514822,0.2,0.3
1697213163.5580418,0.2,0.3
1697213163.5650215,0.2,0.3
1697213163.5722136,0.2,0.3
1697213163.5799177,0.2,0.3
1697213163.5871596,0.2,0.3
1697213163.59295,0.2,0.3
1697213163.600179,0.2,0.3
1697213163.6071267,0.2,0.3
1697213163.6140828,0.2,0.3
1697213163.6211085,0.2,0.3
1697213163.6269157,0.2,0.3
1697213163.6344097,0.2,0.3
1697213163.640985,0.2,0.3
1697213163.64855,0.2,0.3
1697213163.655355,0.2,0.3
1697213163.6612234,0.2,0.3
1697213163.6695042,0.2,0.3
1697213163.6769884,0.2,0.3
1697213163.6845503,0.2,0.3
1697213163.6905432,0.2,0.3
1697213163.6973352,0.2,0.3
1697213163.7064495,0.2,0.3
1697213163.7128062,0.2,0.3
1697213163.7213705,0.2,0.3
1697213163.7282498,0.2,0.3
1697213163.736248,0.2,0.3
1697213163.7433465,0.2,0.3
1697213163.7506034,0.2,0.3
1697213163.7568438,0.2,0.3
1697213163.7633615,0.2,0.3
1697213163.771092,0.2,0.3
1697213163.7783065,0.2,0.3
1697213163.7851362,0.2,0.3
1697213163.7916744,0.2,0.3
1697213163.7996142,0.2,0.3
1697213163.8063755,0.2,0.3
1697213163.8127038,0.2,0.3
1697213163.8203545,0.2,0.3
1697213163.8261986,0.2,0.3
1697213163.8341136,0.2,0.3
1697213163.84084,0.2,0.3
1697213163.8482487,0.2,0.3
1697213163.855214,0.2,0.3
1697213163.861458,0.2,0.3
1697213163.868683,0.2,0.3
1697213163.8751807,0.2,0.3
1697213163.8823342,0.2,0.3
1697213163.8890533,0.2,0.3
1697213163.8958964,0.2,0.3
1697213163.9034739,0.2,0.3
1697213163.9098766,0.2,0.3
1697213163.916392,0.2,0.3
1697213163.923146,0.2,0.3
1697213163.929065,0.2,0.3
1697213163.9378624,0.2,0.3
1697213163.9447176,0.2,0.3
1697213163.9517395,0.2,0.3
1697213163.9576364,0.2,0.3
1697213163.9646914,0.2,0.3
1697213163.972658,0.2,0.3
1697213163.9798546,0.2,0.3
1697213163.986517,0.2,0.3
1697213163.9925814,0.2,0.3
1697213164.0007465,-0.55,0.3
1697213164.0074914,-0.55,0.3
1697213164.0145314,-0.55,0.3
1697213164.0211103,-0.55,0.3
1697213164.0277247,-0.55,0.3
1697213164.0351954,-0.55,0.3
1697213164.0418558,-0.55,0.3
1697213164.0482833,-0.55,0.3
1697213164.0556605,-0.55,0.3
1697213164.0625222,-0.55,0.3
1697213164.070095,-0.55,0.3
1697213164.0769818,-0.55,0.3
1697213164.0842123,-0.55,0.3
1697213164.0908768,-0.55,0.3
1697213164.09794,-0.55,0.3
1697213164.1056628,-0.55,0.3
1697213164.1126642,-0.55,0.3
1697213164.1201756,-0.55,0.3
1697213164.1261044,-0.55,0.3
1697213164.1342082,-0.55,0.3
1697213164.141093,-0.55,0.3
1697213164.1478968,-0.55,0.3
1697213164.1548352,-0.55,0.3
1697213164.1609325,-0.55,0.3
1697213164.1690998,-0.55,0.3
1697213164.176033,-0.55,0.3
1697213164.183854,-0.55,0.3
1697213164.1903589,-0.55,0.3
1697213164.1970756,-0.55,0.3
1697213164.2047834,-0.55,0.3
1697213164.2114823,-0.55,0.3
1697213164.2192645,-0.55,0.3
1697213164.2254589,-0.55,0.3
1697213164.2339547,-0.55,0.3
1697213164.2401543,-0.55,0.3
1697213164.246319,-0.55,0.3
1697213164.2535882,-0.55,0.3
1697213164.2600765,-0.55,0.3
1697213164.2686393,-0.55,0.3
1697213164.2753997,-0.55,0.3
1697213164.2829878,-0.55,0.3
1697213164.289558,-0.55,0.3
1697213164.2965066,-0.55,0.3
1697213164.3047137,-0.55,0.3
1697213164.3109756,-0.55,0.3
1697213164.3216558,-0.55,0.3
1697213164.3277662,-0.55,0.3
1697213164.336182,-0.55,0.3
1697213164.3433948,-0.55,0.3
1697213164.3507671,-0.55,0.3
1697213164.3571148,-0.55,0.3
1697213164.3635757,-0.55,0.3
1697213164.3720329,-0.55,0.3
1697213164.3794188,-0.55,0.3
1697213164.3868093,-0.55,0.3
1697213164.3929787,-0.55,0.3
1697213164.4004812,-0.55,0.3
1697213164.4074821,-0.55,0.3
1697213164.419914,-0.55,0.3
1697213164.4273689,-0.55,0.3
1697213164.441892,-0.55,0.3
1697213164.4497435,-0.55,0.3
1697213164.459337,-0.55,0.3
1697213164.4679687,-0.55,0.3
1697213164.4738572,-0.55,0.3
1697213164.483098,-0.55,0.3
1697213164.489179,-0.55,0.3
1697213164.4963958,-0.55,0.3
1697213164.505158,-0.55,0.3
1697213164.512537,-0.55,0.3
1697213164.5193875,-0.55,0.3
1697213164.5258448,-0.55,0.3
1697213164.5323856,-0.55,0.3
1697213164.5393302,-0.55,0.3
1697213164.545623,-0.55,0.3
1697213164.553672,-0.55,0.3
1697213164.5605783,-0.55,0.3
1697213164.5665858,-0.55,0.3
1697213164.5733485,-0.55,0.3
1697213164.5796769,-0.55,0.3
1697213164.586028,-0.55,0.3
1697213164.5914457,-0.55,0.3
1697213164.5979016,-0.55,0.3
1697213164.604026,-0.55,0.3
1697213164.6327393,-0.55,0.3
1697213164.6400487,-0.55,0.3
1697213164.646646,-0.55,0.3
1697213164.6535795,-0.55,0.3
1697213164.6591752,-0.55,0.3
1697213164.6654384,-0.55,0.3
1697213164.672314,-0.55,0.3
1697213164.6783915,-0.55,0.3
1697213164.684066,-0.55,0.3
1697213164.6894825,-0.55,0.3
1697213164.695037,-0.55,0.3
1697213164.70336,-0.55,0.3
1697213164.7100675,-0.55,0.3
1697213164.7158961,-0.55,0.3
1697213164.722082,-0.55,0.3
1697213164.7309988,-0.55,0.3
1697213164.7484083,-0.55,0.3
1697213164.755498,-0.55,0.3
1697213164.763296,-0.55,0.3
1697213164.7703407,-0.55,0.3
1697213164.776563,-0.55,0.3
1697213164.785046,-0.55,0.3
1697213164.8041105,-0.55,0.3
1697213164.8248982,-0.55,0.3
1697213164.8474948,-0.55,0.3
1697213164.8776274,-0.55,0.3
1697213164.888808,-0.55,0.3
1697213164.8959227,-0.55,0.3
1697213164.904718,-0.55,0.3
1697213164.9110348,-0.55,0.3
1697213164.926625,-0.55,0.3
1697213164.9339025,-0.55,0.3
1697213164.939889,-0.55,0.3
1697213164.9544587,-0.55,0.3
1697213164.9602284,-0.55,0.3
1697213164.9673502,-0.55,0.3
1697213164.9733663,-0.55,0.3
1697213164.9793572,-0.55,0.3
1697213164.9850976,-0.55,0.3
1697213164.9908412,-0.55,0.3
1697213164.9970188,-0.55,0.3
1697213165.0040488,-0.55,0.3
1697213165.0107348,-0.55,0.3
1697213165.0169315,-0.55,0.3
1697213165.0226233,-0.55,0.3
1697213165.0291433,-0.55,0.3
1697213165.0371196,-0.55,0.3
1697213165.0436196,-0.55,0.3
1697213165.0497317,-0.55,0.3
1697213165.0553901,-0.55,0.3
1697213165.0616932,-0.55,0.3
1697213165.068698,-0.55,0.3
1697213165.0753613,-0.55,0.3
1697213165.0831997,-0.55,0.3
1697213165.0890594,-0.55,0.3
1697213165.0951629,-0.55,0.3
1697213165.1023915,-0.55,0.3
1697213165.1091976,-0.55,0.3
1697213165.1157086,-0.55,0.3
1697213165.121539,-0.55,0.3
1697213165.1281493,-0.55,0.3
1697213165.1350849,-0.55,0.3
1697213165.1416755,-0.55,0.3
1697213165.1482508,-0.55,0.3
1697213165.1539307,-0.55,0.3
1697213165.159735,-0.55,0.3
1697213165.1672444,-0.55,0.3
1697213165.17363,-0.55,0.3
1697213165.1799824,-0.55,0.3
1697213165.185947,-0.55,0.3
1697213165.191827,-0.55,0.3
1697213165.1978817,-0.55,0.3
1697213165.2050948,-0.55,0.3
1697213165.211432,-0.55,0.3
1697213165.2174451,-0.55,0.3
1697213165.2230542,-0.55,0.3
1697213165.2295787,-0.55,0.3
1697213165.236919,-0.55,0.3
1697213165.2440403,-0.55,0.3
1697213165.249945,-0.55,0.3
1697213165.2556283,-0.55,0.3
1697213165.2615027,-0.55,0.3
1697213165.26848,-0.55,0.3
1697213165.2747393,-0.55,0.3
1697213165.2808087,-0.55,0.3
1697213165.2871315,-0.55,0.3
1697213165.2929933,-0.55,0.3
1697213165.300577,-0.55,0.3
1697213165.3072307,-0.55,0.3
1697213165.3138103,-0.55,0.3
1697213165.320095,-0.55,0.3
1697213165.325949,-0.55,0.3
1697213165.3327115,-0.55,0.3
1697213165.3394163,-0.55,0.3
1697213165.3462622,-0.55,0.3
1697213165.352108,-0.55,0.3
1697213165.357894,-0.55,0.3
1697213165.3640606,-0.55,0.3
1697213165.3715973,-0.55,0.3
1697213165.3780565,-0.55,0.3
1697213165.383997,-0.55,0.3
1697213165.3896635,-0.55,0.3
1697213165.3960361,-0.55,0.3
1697213165.4032512,-0.55,0.3
1697213165.4096313,-0.55,0.3
1697213165.4156227,-0.55,0.3
1697213165.4212222,-0.55,0.3
1697213165.4270167,-0.55,0.3
1697213165.433662,-0.55,0.3
1697213165.440373,-0.55,0.3
1697213165.4467816,-0.55,0.3
1697213165.4528337,-0.55,0.3
1697213165.4585934,-0.55,0.3
1697213165.4653785,-0.55,0.3
1697213165.4718819,-0.55,0.3
1697213165.4784958,-0.55,0.3
1697213165.4843786,-0.55,0.3
1697213165.4901326,-0.55,0.3
1697213165.4961767,-0.55,0.3
1697213165.5037103,-0.55,0.3
1697213165.5105019,-0.55,0.3
1697213165.516714,-0.55,0.3
1697213165.5225372,-0.55,0.3
1697213165.5285575,-0.55,0.3
1697213165.535583,-0.55,0.3
1697213165.54231,-0.55,0.3
1697213165.5488486,-0.55,0.3
1697213165.554427,-0.55,0.3
1697213165.5605025,-0.55,0.3
1697213165.5680068,-0.55,0.3
1697213165.574252,-0.55,0.3
1697213165.5805871,-0.55,0.3
1697213165.5867298,-0.55,0.3
1697213165.5924633,-0.55,0.3
1697213165.5994523,-0.55,0.3
1697213165.605926,-0.55,0.3
1697213165.6137857,-0.55,0.3
1697213165.6198711,-0.55,0.3
1697213165.6256,-0.55,0.3
1697213165.6320682,-0.55,0.3
1697213165.6401014,-0.55,0.3
1697213165.6469247,-0.55,0.3
1697213165.6530838,-0.55,0.3
1697213165.6590154,-0.55,0.3
1697213165.6657436,-0.55,0.3
1697213165.6723418,-0.55,0.3
1697213165.679223,-0.55,0.3
1697213165.6852376,-0.55,0.3
1697213165.6911473,-0.55,0.3
1697213165.6974998,-0.55,0.3
1697213165.7044742,-0.55,0.3
1697213165.7110655,-0.55,0.3
1697213165.717378,-0.55,0.3
1697213165.7233195,-0.55,0.3
1697213165.7295208,-0.55,0.3
1697213165.736777,-0.55,0.3
1697213165.7434967,-0.55,0.3
1697213165.7495706,-0.55,0.3
1697213165.7555215,-0.55,0.3
1697213165.761824,-0.55,0.3
1697213165.768959,-0.55,0.3
1697213165.7754157,-0.55,0.3
1697213165.7818131,-0.55,0.3
1697213165.7877736,-0.55,0.3
1697213165.7941024,-0.55,0.3
1697213165.8012888,-0.55,0.3
1697213165.8080375,-0.55,0.3
1697213165.8145425,-0.55,0.3
1697213165.8202772,-0.55,0.3
1697213165.8261693,-0.55,0.3
1697213165.8337107,-0.55,0.3
1697213165.8402631,-0.55,0.3
1697213165.8469625,-0.55,0.3
1697213165.85333,-0.55,0.3
1697213165.859246,-0.55,0.3
1697213165.8656301,-0.55,0.3
1697213165.873158,-0.55,0.3
1697213165.8799798,-0.55,0.3
1697213165.8903232,-0.55,0.3
1697213165.905677,-0.55,0.3
1697213165.9130988,-0.55,0.3
1697213165.921652,-0.55,0.3
1697213165.929711,-0.55,0.3
1697213165.9367402,-0.55,0.3
1697213165.9442356,-0.55,0.3
1697213165.950405,-0.55,0.3
1697213165.9580352,-0.55,0.3
1697213165.9700313,-0.55,0.3
1697213165.9765542,-0.55,0.3
1697213165.9861853,-0.55,0.3
1697213165.9963777,-0.55,0.3
1697213166.0063956,-0.55,0.3
1697213166.0144873,-0.55,0.3
1697213166.021786,-0.55,0.3
1697213166.0279517,-0.55,0.3
1697213166.0356464,-0.55,0.3
1697213166.043818,-0.55,0.3
1697213166.050281,-0.55,0.3
1697213166.0558622,-0.55,0.3
1697213166.062658,-0.55,0.3
1697213166.071535,-0.55,0.3
1697213166.079564,-0.55,0.3
1697213166.0859323,-0.55,0.3
1697213166.0921533,-0.55,0.3
1697213166.09939,-0.55,0.3
1697213166.1069613,-0.55,0.3
1697213166.1142952,-0.55,0.3
1697213166.1209357,-0.55,0.3
1697213166.1275532,-0.55,0.3
1697213166.1361957,-0.55,0.3
1697213166.1433141,-0.55,0.3
1697213166.1497674,-0.55,0.3
1697213166.155878,-0.55,0.3
1697213166.1631966,-0.55,0.3
1697213166.1730115,-0.55,0.3
1697213166.1808102,-0.55,0.3
1697213166.1869965,-0.55,0.3
1697213166.1934478,-0.55,0.3
1697213166.2000947,-0.55,0.3
1697213166.2087033,-0.55,0.3
1697213166.216292,-0.55,0.3
1697213166.225534,-0.55,0.3
1697213166.2348497,-0.55,0.3
1697213166.2467868,-0.55,0.3
1697213166.2535977,-0.55,0.3
1697213166.2628398,-0.55,0.3
1697213166.2740188,-0.55,0.3
1697213166.281881,-0.55,0.3
1697213166.2889628,-0.55,0.3
1697213166.300533,-0.55,0.3
1697213166.3084779,-0.55,0.3
1697213166.321978,-0.55,0.3
1697213166.3391092,-0.55,0.3
1697213166.3553305,-0.55,0.3
1697213166.3723474,-0.55,0.3
1697213166.3887002,-0.55,0.3
1697213166.3951147,-0.55,0.3
1697213166.4020526,-0.55,0.3
1697213166.4079468,-0.55,0.3
1697213166.4141579,-0.55,0.3
1697213166.4197395,-0.55,0.3
1697213166.4256818,-0.55,0.3
1697213166.4326048,-0.55,0.3
1697213166.440358,-0.55,0.3
1697213166.4485025,-0.55,0.3
1697213166.4550838,-0.55,0.3
1697213166.460921,-0.55,0.3
1697213166.4706516,-0.55,0.3
1697213166.4768229,-0.55,0.3
1697213166.4826784,-0.55,0.3
1697213166.4882128,-0.55,0.3
1697213166.4947593,-0.55,0.3
1697213166.5027344,-0.55,0.3
1697213166.5104024,-0.55,0.3
1697213166.516239,-0.55,0.3
1697213166.5216832,-0.55,0.3
1697213166.527495,-0.55,0.3
1697213166.5344973,-0.55,0.3
1697213166.5406566,-0.55,0.3
1697213166.5469637,-0.55,0.3
1697213166.5530107,-0.55,0.3
1697213166.5589256,-0.55,0.3
1697213166.5661087,-0.55,0.3
1697213166.5725026,-0.55,0.3
1697213166.578679,-0.55,0.3
1697213166.5847723,-0.55,0.3
1697213166.5909905,-0.55,0.3
1697213166.5983863,-0.55,0.3
1697213166.604912,-0.55,0.3
1697213166.6114154,-0.55,0.3
1697213166.6176407,-0.55,0.3
1697213166.6236677,-0.55,0.3
1697213166.6308098,-0.55,0.3
1697213166.6378489,-0.55,0.3
1697213166.644028,-0.55,0.3
1697213166.6502595,-0.55,0.3
1697213166.6561456,-0.55,0.3
1697213166.6625328,-0.55,0.3
1697213166.6696126,-0.55,0.3
1697213166.676511,-0.55,0.3
1697213166.6824877,-0.55,0.3
1697213166.6883037,-0.55,0.3
1697213166.6943161,-0.55,0.3
1697213166.702396,-0.55,0.3
1697213166.7090063,-0.55,0.3
1697213166.715475,-0.55,0.3
1697213166.7210698,-0.55,0.3
1697213166.7277818,-0.55,0.3
1697213166.7349806,-0.55,0.3
1697213166.7413993,-0.55,0.3
1697213166.7480273,-0.55,0.3
1697213166.753874,-0.55,0.3
1697213166.7602313,-0.55,0.3
1697213166.7673836,-0.55,0.3
1697213166.7737799,-0.55,0.3
1697213166.7801695,-0.55,0.3
1697213166.7862585,-0.55,0.3
